,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood
2996,5000,1.0,1,860,1,5.0,51,0,0,0,0,0,0,0,0,Greenwich Village
2997,9900,2.0,2,1557,5,17.0,12,0,0,1,0,0,1,0,0,Upper West Side
2998,1950,0.0,1,500,8,3.0,132,0,0,0,0,0,0,0,0,Upper East Side
2999,3200,1.0,1,615,2,14.0,9,0,1,0,1,1,0,0,1,Midtown West
3000,7100,1.0,1,1250,2,4.0,1,1,0,0,0,0,0,0,0,Tribeca
3001,3450,1.0,1,747,2,8.0,90,1,0,0,0,0,0,0,0,Financial District
3002,7000,1.0,1,936,2,11.0,1,1,0,0,0,0,0,0,0,Flatiron
3003,4300,1.0,1,760,4,18.0,9,0,0,1,1,1,1,0,1,Midtown East
3004,3995,1.5,1,900,12,24.0,36,1,0,0,0,1,1,0,0,Upper East Side
3005,6189,2.0,2,963,4,12.0,19,1,0,0,0,0,0,0,0,Upper West Side
3006,2750,2.0,1,800,4,1.0,96,0,0,0,0,0,0,0,0,Upper East Side
3007,3295,0.0,1,540,3,43.0,13,1,0,0,1,1,0,0,1,Midtown
3008,3665,2.0,2,850,6,3.0,106,0,0,0,0,0,0,0,0,Upper West Side
3009,5600,1.0,1,900,1,25.0,11,0,0,1,0,0,1,0,0,Midtown
3010,11500,3.0,2,2218,1,2.0,15,0,0,0,1,0,0,0,1,Chelsea
3011,3700,0.0,1,434,3,26.0,6,1,0,0,0,0,0,0,0,Chelsea
3012,11500,3.0,3,1600,7,7.0,14,1,0,0,0,0,0,0,0,Battery Park City
3013,4000,1.0,1,670,1,9.0,28,0,1,1,1,1,0,0,1,Gramercy Park
3014,3100,2.0,1,1000,4,5.0,91,0,0,0,0,0,0,0,0,Upper West Side
3015,4500,1.0,1,850,10,22.0,30,0,0,0,0,0,0,0,0,Midtown East
3016,3200,1.0,1,735,7,7.0,43,1,0,0,1,1,1,0,0,Upper West Side
3017,10000,2.0,2,1251,0,24.0,2,0,0,0,0,0,0,0,0,Flatiron
3018,6850,2.0,2,1200,2,4.0,116,0,1,1,1,0,1,1,0,Nolita
3019,2650,0.0,1,521,3,7.0,15,1,0,0,0,0,0,0,0,Upper West Side
3020,3850,1.0,1,650,2,5.0,106,1,0,0,0,0,0,0,0,Flatiron
3021,12500,3.0,3,2124,6,6.0,102,0,0,0,1,1,1,0,1,Chelsea
3022,2650,0.0,1,403,2,4.0,28,0,0,0,1,0,0,0,1,Midtown West
3023,3300,1.0,1,641,6,11.0,37,0,1,0,1,1,0,0,0,Midtown East
3024,2950,0.0,1,526,4,36.0,12,0,0,0,0,0,0,0,0,Midtown South
3025,3480,2.0,2,1227,8,5.0,9,0,0,1,0,0,1,0,0,East Harlem
3026,4167,1.0,2,726,5,12.0,52,1,0,0,0,0,0,0,0,Upper East Side
3027,4550,2.0,2,1300,3,11.0,86,0,0,0,0,0,1,0,0,Upper West Side
3028,15000,3.0,3,2245,6,19.0,16,1,1,0,1,1,0,0,1,Midtown East
3029,3050,0.0,1,590,3,27.0,29,1,0,0,0,0,0,0,0,Financial District
3030,3600,1.0,1,650,3,17.0,31,0,0,0,1,0,0,0,0,Midtown East
3031,4300,0.0,1,611,2,11.0,1,1,0,0,0,0,0,0,0,Tribeca
3032,2763,0.0,1,487,4,14.0,47,1,0,0,0,0,0,0,0,Financial District
3033,5250,2.0,2,1198,4,9.0,7,1,0,0,0,0,0,0,0,Upper West Side
3034,4500,1.0,1,786,6,12.0,28,0,0,0,1,1,0,0,1,Upper West Side
3035,7999,2.0,2,1911,2,5.0,86,0,1,1,1,1,1,0,1,Tribeca
3036,4442,1.0,1,558,3,9.0,16,1,0,0,0,0,0,0,0,Chelsea
3037,8000,1.0,2,1238,2,23.0,43,0,0,0,0,0,0,0,0,Midtown
3038,4700,2.0,2,1002,6,27.0,28,1,0,0,0,0,0,0,0,Midtown East
3039,7250,1.0,1,758,3,4.0,3,0,0,0,0,0,0,0,0,Greenwich Village
3040,9500,3.0,3,1698,43,19.0,10,1,1,1,0,1,0,0,0,Battery Park City
3041,1925,0.0,1,425,3,2.0,90,0,0,0,0,0,0,0,0,Upper West Side
3042,9167,2.0,2,1488,1,6.0,90,0,0,1,0,0,1,0,0,Chelsea
3043,2500,0.0,1,500,3,2.0,116,0,0,0,1,0,0,0,0,Upper East Side
3044,3195,1.0,1,615,2,4.0,9,1,0,1,0,0,0,0,1,Midtown West
3045,3350,0.0,1,562,2,4.0,0,1,0,0,0,0,0,0,0,Midtown East
3046,3995,1.0,1,924,7,2.0,52,1,0,1,0,1,0,0,1,Midtown East
3047,3999,1.0,1,500,3,2.0,106,0,0,0,0,0,0,0,0,Soho
3048,3950,1.0,1,805,7,8.0,12,1,0,0,0,0,0,0,0,Upper West Side
3049,5695,2.0,2,1000,4,2.0,7,1,0,1,0,1,1,0,1,Tribeca
3050,3820,1.0,1,665,8,25.0,16,1,0,0,0,0,0,0,0,Midtown East
3051,3753,0.0,1,523,1,10.0,29,1,0,0,0,0,0,0,0,Chelsea
3052,2795,2.0,1,750,11,4.0,91,0,0,1,0,0,0,0,0,Upper East Side
3053,3600,1.0,1,764,7,7.0,29,1,0,0,0,0,0,0,0,Upper West Side
3054,2695,1.0,1,575,9,5.0,116,0,0,0,0,0,0,0,0,East Village
3055,7425,1.0,2,1038,3,12.0,52,1,0,0,0,0,0,0,0,Tribeca
3056,4250,1.0,1,850,3,3.0,96,0,0,0,0,0,0,0,0,West Village
3057,9900,3.0,3,1685,3,43.0,15,1,1,0,1,1,0,0,1,Midtown East
3058,4400,1.5,1,1000,6,8.0,58,0,0,0,0,1,1,0,0,Midtown East
3059,2650,1.0,1,780,5,12.0,7,1,0,0,0,0,0,0,0,East Harlem
3060,6295,2.0,2,1300,4,41.0,15,1,1,0,1,1,1,0,1,Midtown
3061,14995,2.0,2,2041,2,2.0,116,0,0,0,0,1,0,0,0,Greenwich Village
3062,12000,4.0,3,2468,10,9.0,116,0,0,0,0,1,0,0,0,Upper East Side
3063,2800,1.0,1,600,10,6.0,30,0,0,0,0,0,0,0,0,Midtown East
3064,5300,2.0,2,1001,3,4.0,18,1,0,0,0,0,0,0,0,Battery Park City
3065,2965,0.0,1,412,6,8.0,113,1,0,0,0,0,0,0,0,Upper West Side
3066,6500,1.0,1,646,3,9.0,27,0,0,1,1,1,1,0,0,Chelsea
3067,3000,0.0,1,700,6,3.0,57,1,0,1,0,0,0,1,0,Midtown East
3068,4250,1.0,1,890,1,5.0,180,0,0,0,0,0,0,0,0,Financial District
3069,4600,1.0,1,850,3,7.0,87,0,0,0,0,0,0,0,0,East Village
3070,3300,2.0,1,950,9,3.0,106,0,0,0,1,1,0,0,0,Upper East Side
3071,3375,2.0,1,800,6,4.0,106,0,0,0,0,0,0,0,0,Upper West Side
3072,3499,1.0,1,650,1,7.0,51,1,0,0,0,1,1,0,0,Midtown West
3073,9750,2.0,2,1518,4,14.0,10,0,0,0,0,0,0,0,0,Flatiron
3074,2625,0.0,1,520,1,7.0,104,1,0,0,0,0,0,0,0,Midtown South
3075,5400,1.0,1,811,6,19.0,5,1,0,0,0,0,0,0,0,Battery Park City
3076,6900,2.0,2,1175,6,7.0,5,1,0,0,0,0,0,0,0,Battery Park City
3077,2700,1.0,1,575,2,1.0,59,0,1,0,1,1,0,0,1,Upper West Side
3078,4745,1.0,1,719,2,20.0,16,1,1,1,1,1,0,0,1,Flatiron
3079,2595,1.0,1,650,7,15.0,106,0,0,0,0,0,0,0,0,East Village
3080,4750,2.0,2,825,1,3.0,31,0,0,0,0,0,0,0,0,Flatiron
3081,3775,1.0,1,800,3,6.0,91,1,0,0,0,0,0,0,0,Midtown
3082,5000,1.0,1,895,9,18.0,15,0,0,0,0,1,0,0,0,Midtown East
3083,3808,0.0,1,446,2,35.0,13,1,1,0,1,1,0,0,1,Flatiron
3084,5200,3.0,2,1012,12,6.0,32,0,1,0,1,1,0,0,1,Midtown East
3085,6100,1.0,1,991,3,39.0,11,0,0,0,0,1,1,0,0,Flatiron
3086,3500,1.0,1,800,3,36.0,29,0,1,0,1,1,0,0,1,Upper East Side
3087,7750,2.0,2,1400,4,9.0,47,0,0,0,0,0,0,0,1,Upper West Side
3088,3850,1.0,1,745,5,12.0,10,1,0,1,0,0,0,0,0,Upper West Side
3089,6650,3.0,2,1040,4,8.0,37,0,0,0,0,0,0,0,0,Midtown West
3090,3300,1.0,1,850,11,4.0,77,0,0,0,0,0,0,0,0,Upper East Side
3091,5600,1.0,1,982,7,33.0,6,1,0,1,0,0,1,0,0,Midtown South
3092,3300,1.0,1,750,3,4.0,96,0,0,0,0,0,0,0,0,Upper East Side
3093,2800,0.0,1,516,0,13.0,87,0,1,0,0,0,1,0,0,Financial District
3094,6000,2.0,2,1265,8,20.0,9,0,0,0,1,1,0,1,0,Upper West Side
3095,2700,1.0,1,605,11,2.0,50,0,1,1,1,1,1,0,1,Midtown East
3096,6250,1.0,1,917,3,3.0,116,0,1,1,1,1,0,0,1,Flatiron
3097,2895,1.0,1,600,3,3.0,105,0,0,0,1,1,1,0,1,Upper West Side
3098,4500,2.0,2,1000,6,3.0,28,0,0,0,0,1,0,0,0,Midtown East
3099,13000,2.0,2,1549,3,15.0,89,0,1,0,1,1,0,0,1,Upper East Side
3100,5500,2.0,2,1100,10,4.0,10,1,0,0,0,0,0,0,0,Chelsea
3101,3750,1.0,1,950,3,7.0,57,0,0,0,1,1,0,0,0,Midtown East
3102,15000,4.0,3,2300,5,3.0,116,1,0,0,0,0,1,0,0,Soho
3103,4150,1.0,1,800,1,10.0,24,1,1,0,0,1,1,0,0,Upper East Side
3104,2750,0.0,1,417,6,3.0,106,0,1,1,1,1,1,0,1,Greenwich Village
3105,3140,1.0,1,612,8,23.0,18,1,0,0,0,0,0,0,0,Upper East Side
3106,4500,2.0,1,800,2,3.0,76,0,1,0,1,1,1,0,0,Chelsea
3107,4700,1.0,1,1000,4,7.0,93,0,0,1,1,1,0,0,1,Midtown East
3108,2775,0.0,1,499,1,12.0,112,1,0,0,0,0,0,0,0,Financial District
3109,3100,0.0,1,549,2,6.0,84,0,0,0,0,0,0,0,0,Midtown West
3110,5740,2.0,2,1115,4,3.0,28,1,0,0,0,0,0,0,0,Upper West Side
3111,4295,1.0,1,670,3,10.0,13,1,0,0,0,0,0,0,0,Chelsea
3112,3360,1.0,1,624,5,20.0,17,1,1,1,0,1,1,1,0,Upper West Side
3113,4200,1.0,1,772,3,8.0,94,0,0,1,1,1,1,0,1,Midtown South
3114,2595,0.5,1,430,4,4.0,85,1,0,0,0,0,0,0,0,Financial District
3115,2400,1.0,1,575,3,3.0,96,0,0,1,0,0,0,0,0,Midtown West
3116,4300,1.0,1,875,8,36.0,29,0,0,0,1,0,0,0,0,Upper East Side
3117,6040,1.0,1,747,3,42.0,6,1,0,0,0,0,0,0,0,Chelsea
3118,9900,2.0,2,1164,8,23.0,10,0,0,0,0,0,0,0,0,Chelsea
3119,2800,1.0,1,650,11,3.0,43,0,1,0,0,0,1,0,1,Upper East Side
3120,6995,1.0,1,550,3,6.0,106,0,0,0,0,0,0,0,0,Soho
3121,4450,3.0,1,905,4,4.0,115,0,0,0,0,0,0,0,0,Gramercy Park
3122,6700,3.0,2,1040,4,24.0,37,0,0,0,0,0,0,0,0,Midtown West
3123,11500,3.0,3,2744,0,2.0,94,0,0,0,0,1,0,0,0,Midtown
3124,18000,3.0,2,2352,2,4.0,86,0,0,1,0,0,0,0,0,Soho
3125,7900,2.0,2,1437,1,17.0,19,0,0,0,1,1,1,0,0,Upper West Side
3126,3500,1.0,1,900,4,4.0,116,0,0,0,1,0,0,0,0,Lower East Side
3127,2395,0.0,1,400,8,21.0,86,1,0,0,0,0,0,0,0,Midtown East
3128,3970,1.0,1,577,1,10.0,29,1,0,0,0,0,0,0,0,Chelsea
3129,3133,1.0,1,676,2,7.0,48,1,0,0,0,0,0,0,0,Upper West Side
3130,2600,0.0,1,650,2,2.0,31,0,0,1,1,1,1,0,0,Upper East Side
3131,2975,1.0,1,700,3,9.0,88,1,0,0,0,0,0,0,0,Midtown South
3132,12000,1.0,2,2700,3,33.0,30,1,1,1,0,0,1,0,0,Midtown South
3133,6018,2.0,2,1260,7,18.0,39,1,0,0,0,0,0,0,0,Upper East Side
3134,2650,0.0,1,408,3,4.0,57,0,0,0,1,0,0,0,0,Midtown East
3135,2680,1.0,1,600,8,4.0,39,1,0,0,0,1,0,0,0,Upper East Side
3136,2995,1.0,1,600,2,4.0,51,0,0,0,0,0,0,0,0,East Village
3137,8000,2.0,3,1500,4,6.0,10,0,0,0,0,0,1,0,0,Flatiron
3138,3200,2.0,1,950,3,5.0,77,0,0,0,0,0,0,0,0,Upper West Side
3139,1425,0.0,1,350,4,2.0,106,0,0,0,0,0,0,0,0,Central Harlem
3140,16000,3.0,3,2184,11,8.0,8,0,1,0,1,1,1,0,1,Upper East Side
3141,3800,1.0,1,620,2,23.0,30,0,0,0,0,0,0,1,0,Upper East Side
3142,6000,2.0,2,951,5,16.0,10,0,0,0,0,0,0,0,0,Upper West Side
3143,4900,3.0,1,792,6,1.0,116,0,0,0,0,0,0,0,0,East Village
3144,3200,1.0,1,712,2,4.0,9,1,0,0,0,1,1,0,0,Midtown West
3145,3525,2.0,2,777,6,5.0,106,0,1,1,1,1,1,0,1,Upper West Side
3146,3650,0.0,1,489,3,9.0,16,1,0,0,0,0,0,0,0,Chelsea
3147,13000,3.0,3,1698,43,4.0,10,0,0,1,0,0,0,0,0,Battery Park City
3148,3770,0.0,1,478,3,42.0,6,1,0,0,0,0,0,0,0,Chelsea
3149,2695,0.0,1,440,3,25.0,37,0,1,1,1,1,1,0,1,Midtown
3150,17000,3.0,2,2200,3,7.0,1,0,0,0,0,0,0,0,0,Lower East Side
3151,5495,2.0,2,1000,4,50.0,15,1,0,0,0,1,0,0,0,Midtown
3152,3215,1.0,1,554,6,5.0,14,1,0,0,0,0,0,0,0,Midtown West
3153,3355,1.0,1,602,7,28.0,39,1,0,0,0,0,0,0,0,Upper East Side
3154,8800,3.0,3,1685,11,31.0,15,1,0,0,0,0,0,0,0,Upper East Side
3155,6179,2.0,2,1004,4,7.0,19,1,1,0,1,1,1,1,1,Upper West Side
3156,3460,1.0,1,653,4,8.0,18,1,0,1,0,1,1,0,0,Upper West Side
3157,2400,1.0,1,500,2,4.0,116,0,0,0,1,1,1,0,0,Upper West Side
3158,4250,1.0,1,732,2,11.0,92,0,0,0,0,1,0,0,0,Upper West Side
3159,2625,0.5,1,396,4,14.0,85,1,0,0,0,0,0,0,0,Financial District
3160,3950,0.0,1,500,3,3.0,86,0,0,1,1,1,1,0,0,West Village
3161,3011,1.0,0,550,2,20.0,54,1,0,0,0,0,0,0,0,Financial District
3162,5000,1.0,1,706,3,7.0,116,0,0,0,0,0,0,0,0,Flatiron
3163,3700,1.0,1,760,5,41.0,30,0,0,0,0,0,0,0,0,Midtown East
3164,2790,1.0,1,700,2,2.0,81,1,0,0,1,1,0,1,1,Upper West Side
3165,6873,2.0,2,1231,2,20.0,16,1,0,0,0,0,0,0,0,Flatiron
3166,8500,2.0,2,1250,1,6.0,9,0,0,0,0,0,0,0,0,Soho
3167,7650,2.0,2,1266,2,25.0,11,1,1,1,0,0,1,0,0,Midtown
3168,2600,2.0,1,950,3,3.0,116,0,0,0,0,0,0,0,0,Upper West Side
3169,3450,0.0,1,550,4,37.0,12,1,0,0,0,0,0,0,0,Midtown South
3170,4400,2.0,2,1035,10,4.0,18,0,0,0,0,0,0,0,0,Upper East Side
3171,2900,0.0,1,556,3,30.0,13,0,0,0,0,0,0,0,0,Midtown
3172,3700,2.0,1,973,6,18.0,30,0,0,1,1,0,1,0,0,Upper East Side
3173,3500,1.0,1,705,5,3.0,30,1,0,0,0,0,1,0,0,Upper East Side
3174,2900,0.0,1,497,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East
3175,1925,0.0,1,300,6,4.0,106,0,0,0,0,0,0,0,0,Lower East Side
3176,4500,1.0,1,959,2,11.0,106,0,0,0,0,0,0,0,0,Chelsea
3177,4745,1.0,1,808,43,6.0,8,1,0,0,0,0,0,0,0,Upper West Side
3178,3700,1.0,1,700,1,2.0,115,0,0,0,0,0,0,0,0,Soho
3179,2700,2.0,1,800,3,4.0,67,0,0,0,0,0,0,0,0,Washington Heights
3180,3399,1.0,1,655,3,22.0,86,1,0,0,1,0,0,0,0,Financial District
3181,6950,2.0,2,1273,1,9.0,31,0,1,0,1,1,0,0,0,Flatiron
3182,4362,1.0,1,616,2,26.0,16,1,1,1,1,0,1,1,1,Flatiron
3183,3300,2.0,1,793,8,6.0,29,0,0,0,0,0,0,0,0,Upper East Side
3184,2050,1.0,1,550,8,1.0,106,0,1,0,0,1,1,0,1,Midtown West
3185,5200,4.0,2,2700,1,1.0,106,0,0,0,0,0,0,0,0,Central Harlem
3186,4000,2.0,1,700,2,3.0,106,0,0,0,0,0,0,0,0,Upper West Side
3187,13900,3.0,2,1980,12,5.0,9,0,0,0,0,1,0,0,0,Chelsea
3188,4300,1.0,1,895,4,4.0,90,0,0,0,0,0,1,0,0,Upper East Side
3189,3340,1.0,1,650,3,15.0,30,1,0,0,0,0,0,0,0,Upper West Side
3190,3655,1.0,1,586,2,14.0,99,1,1,0,1,1,1,0,0,Upper West Side
3191,2295,1.0,1,670,2,3.0,11,0,0,0,0,0,0,0,0,Central Harlem
3192,3500,1.0,1,700,2,3.0,96,0,0,0,0,0,0,0,0,West Village
3193,5950,1.0,1,967,2,30.0,11,0,0,0,0,0,0,0,0,Midtown West
3194,3650,0.0,1,548,1,3.0,5,0,0,1,0,0,0,0,0,Chelsea
3195,4344,1.0,1,586,3,2.0,16,1,0,0,0,0,1,0,0,Chelsea
3196,2800,1.0,1,600,11,4.0,96,0,0,0,0,0,0,0,0,Upper East Side
3197,3495,1.0,1,700,3,8.0,88,1,0,0,0,0,0,0,0,Midtown South
3198,2700,1.0,1,650,1,5.0,54,0,0,0,0,0,0,0,0,Upper East Side
3199,5000,1.0,1,620,4,3.0,2,0,0,0,0,0,0,0,0,Midtown East
3200,8500,2.0,2,1377,6,17.0,2,0,0,0,0,0,0,0,0,Gramercy Park
3201,2100,1.0,1,505,5,2.0,2,0,0,0,0,0,0,0,0,Washington Heights
3202,6000,2.0,2,1166,2,12.0,58,0,0,1,1,1,0,0,0,Midtown East
3203,4200,1.0,1,601,3,10.0,29,0,0,0,0,0,0,0,0,Chelsea
3204,6395,2.0,2,1000,4,6.0,7,1,0,0,0,0,0,0,0,Tribeca
3205,3250,0.0,1,650,7,2.0,84,0,0,0,1,0,0,0,0,Chelsea
3206,4027,1.0,1,592,4,10.0,19,1,0,0,0,0,1,0,0,Upper West Side
3207,2850,2.0,1,700,7,5.0,106,0,0,0,0,0,0,0,0,Upper East Side
3208,8500,2.0,2,1215,5,30.0,84,0,0,0,1,1,0,0,1,Upper West Side
3209,4260,1.0,1,664,2,11.0,13,1,0,0,0,0,0,0,0,Flatiron
3210,4009,1.0,1,650,12,12.0,4,1,0,0,0,0,0,0,0,Midtown West
3211,6150,2.0,2,1500,3,3.0,94,0,0,0,0,0,0,0,0,Midtown South
3212,3850,1.0,1,655,1,8.0,12,0,1,1,1,1,1,0,1,Flatiron
3213,4500,1.0,1,768,2,48.0,9,0,0,0,1,1,1,0,0,Midtown West
3214,4990,1.0,1,697,2,26.0,13,1,0,0,0,0,0,0,0,Flatiron
3215,5500,1.0,2,1467,9,7.0,87,0,0,0,0,0,0,0,0,Midtown East
3216,9000,1.0,1,1450,4,11.0,89,0,1,1,1,1,1,0,1,Midtown
3217,3800,0.0,1,448,10,4.0,116,1,0,0,0,0,0,0,0,West Village
3218,10000,3.0,2,1612,3,31.0,11,0,0,0,0,0,0,0,0,Flatiron
3219,3350,3.0,2,1300,3,3.0,96,0,1,0,1,1,0,1,0,Inwood
3220,2500,0.5,1,600,2,2.0,57,0,1,0,1,1,0,1,1,Midtown East
3221,4055,1.0,1,804,5,15.0,17,1,0,0,0,0,0,0,0,Upper West Side
3222,3400,1.0,1,850,3,6.0,87,0,0,0,0,0,0,0,0,Upper West Side
3223,1925,1.0,1,650,2,1.0,92,0,0,0,0,0,0,0,0,Washington Heights
3224,7500,2.0,2,1400,5,8.0,9,0,0,1,0,1,0,1,1,Midtown
3225,2100,0.0,1,408,3,6.0,106,0,0,0,0,0,0,0,0,Greenwich Village
3226,4965,1.0,1,688,2,3.0,8,1,0,0,0,0,0,0,0,Midtown South
3227,3050,0.0,1,600,10,32.0,30,1,0,0,0,0,0,0,0,Upper East Side
3228,10900,2.0,2,1589,1,2.0,13,0,0,0,1,1,1,0,1,Soho
3229,2950,1.0,1,550,9,16.0,36,0,0,0,1,1,0,0,0,Midtown East
3230,3150,0.0,1,545,2,12.0,85,1,0,0,0,0,0,0,0,Upper West Side
3231,1450,0.0,1,450,3,1.0,90,0,0,0,0,0,0,0,0,Hamilton Heights
3232,2395,0.0,1,390,8,5.0,28,1,1,1,1,1,0,0,1,Midtown West
3233,4450,1.0,1,1122,4,7.0,52,1,0,0,0,0,0,0,0,Midtown East
3234,4850,1.0,1,936,1,3.0,52,1,0,0,0,0,0,0,0,East Village
3235,3662,1.0,1,643,4,15.0,2,0,0,0,0,0,0,0,0,Midtown East
3236,8995,1.0,2,1553,4,7.0,110,0,1,1,1,1,1,0,1,Tribeca
3237,3399,2.0,1,895,4,2.0,106,0,0,0,0,0,0,0,0,Midtown West
3238,15000,3.0,3,2000,2,12.0,53,0,0,0,1,0,1,1,0,Central Park South
3239,4000,1.0,1,783,1,19.0,33,0,0,0,0,0,0,0,0,Upper West Side
3240,4200,1.0,1,750,1,3.0,29,0,0,0,1,1,0,0,0,Midtown West
3241,3500,1.0,1,768,3,9.0,53,0,0,0,0,0,0,0,0,Upper East Side
3242,2500,2.0,1,900,4,4.0,106,0,0,0,0,0,0,0,0,Midtown East
3243,2550,0.0,1,481,5,4.0,116,0,1,0,0,0,1,0,0,Upper West Side
3244,4965,1.0,1,814,1,7.0,89,1,0,0,0,0,0,0,0,Upper West Side
3245,2550,0.0,1,475,6,4.0,55,0,0,0,0,0,0,0,0,Midtown East
3246,6520,2.0,2,1286,43,4.0,8,1,0,0,0,0,0,0,0,Upper West Side
3247,4650,1.0,1,781,6,10.0,8,1,0,0,0,0,0,0,0,Battery Park City
3248,6850,2.0,2,1404,43,6.0,10,0,0,0,0,0,0,0,0,Battery Park City
3249,3400,1.0,1,602,7,29.0,39,1,0,0,0,0,0,0,0,Upper East Side
3250,2050,0.0,1,450,8,1.0,96,0,0,0,0,0,0,0,0,Midtown East
3251,2350,0.0,1,425,7,3.0,27,1,0,0,0,0,0,0,0,East Village
3252,16000,3.0,3,2408,5,31.0,3,0,0,0,0,0,0,0,0,Midtown East
3253,3428,1.0,1,595,9,6.0,86,1,0,0,0,0,0,0,0,Gramercy Park
3254,17900,3.0,2,3680,4,11.0,106,0,0,1,1,1,0,0,0,Midtown West
3255,9150,2.0,2,1410,5,6.0,2,0,0,0,0,0,0,0,0,Tribeca
3256,4020,1.0,1,750,3,22.0,15,1,0,0,0,0,0,0,0,Financial District
3257,1895,1.0,1,725,1,1.0,0,0,0,0,0,0,0,0,0,Washington Heights
3258,4330,1.0,1,664,2,18.0,13,1,0,0,0,0,0,0,0,Flatiron
3259,4430,1.0,1,884,5,26.0,17,1,0,0,0,0,0,0,0,Upper West Side
3260,4930,1.0,1,582,7,9.0,5,1,0,0,0,0,0,0,0,Chelsea
3261,6250,2.0,2,976,1,9.0,31,0,0,1,1,1,1,0,1,Flatiron
3262,1850,2.0,1,520,4,2.0,96,1,0,0,0,0,0,0,0,Hamilton Heights
3263,3950,0.0,1,600,2,6.0,77,1,1,0,1,0,0,0,0,Chelsea
3264,2850,0.0,1,450,3,12.0,30,1,0,0,0,0,0,0,0,Midtown
3265,5000,1.0,1,779,7,31.0,6,0,1,0,1,1,1,1,0,Midtown South
3266,6995,1.0,1,1000,4,3.0,116,0,0,0,0,1,0,0,0,Nolita
3267,8500,2.0,2,1242,2,29.0,10,0,1,1,1,1,1,0,1,Chelsea
3268,2700,2.0,1,850,1,4.0,96,0,1,0,1,1,1,0,0,East Harlem
3269,3195,0.0,1,506,5,9.0,30,1,0,0,0,0,0,0,0,Upper East Side
3270,6400,1.0,1,756,1,3.0,11,0,0,0,0,0,0,0,0,Soho
3271,2900,1.0,1,750,4,2.0,61,1,0,0,1,1,1,0,0,Midtown East
3272,4000,1.0,1,725,2,38.0,29,0,0,1,1,1,0,1,0,Midtown
3273,8760,2.0,2,1386,4,32.0,11,0,1,1,1,1,1,0,1,Midtown East
3274,3720,0.0,1,818,4,11.0,47,1,0,0,0,0,0,0,0,Financial District
3275,5995,2.0,2,1206,2,19.0,120,1,0,0,1,1,1,0,1,Financial District
3276,9450,4.0,2,3000,2,8.0,111,1,0,0,0,1,1,0,0,Midtown
3277,7500,2.0,2,1236,1,8.0,29,1,0,0,1,1,1,0,1,Midtown West
3278,5700,1.0,1,693,3,3.0,56,0,0,0,0,0,0,0,0,Chelsea
3279,3500,1.0,1,717,5,14.0,10,0,0,0,0,1,0,0,0,Upper West Side
3280,8750,2.0,2,1339,43,33.0,8,1,0,1,1,1,1,0,1,Battery Park City
3281,20000,3.0,3,2400,10,57.0,27,0,1,0,0,1,0,0,0,Midtown East
3282,4850,3.0,2,1400,3,4.0,52,0,0,0,0,0,0,0,0,Midtown East
3283,16995,3.0,3,2153,5,12.0,37,1,0,0,1,0,0,0,0,Upper West Side
3284,2700,2.0,1,937,2,5.0,8,0,0,0,0,0,0,0,0,Washington Heights
3285,4625,2.0,2,915,3,6.0,15,1,0,0,0,0,0,0,0,Upper West Side
3286,4995,2.0,1,927,11,8.0,31,0,1,1,1,1,0,0,1,Upper East Side
3287,7011,2.0,2,1293,4,12.0,57,1,0,0,0,0,0,0,0,Upper East Side
3288,3950,1.0,1,841,2,12.0,85,1,0,1,1,1,0,0,0,Upper West Side
3289,4200,3.0,2,775,3,5.0,55,0,0,0,0,0,0,0,0,Chelsea
3290,4299,2.0,1,925,2,11.0,57,0,1,1,1,1,1,0,1,Gramercy Park
3291,12195,3.0,3,1789,4,22.0,7,1,0,0,0,0,0,0,0,Upper West Side
3292,5995,2.0,1,950,3,1.0,116,1,0,0,0,0,0,0,0,East Village
3293,3095,1.0,1,750,3,3.0,51,0,0,0,0,0,0,0,0,Upper East Side
3294,6350,3.0,2,1126,10,3.0,29,1,0,0,0,0,0,0,0,Midtown West
3295,3950,1.0,1,667,4,6.0,37,0,0,0,0,0,0,0,0,Midtown West
3296,2500,1.0,1,550,9,9.0,59,0,0,0,1,0,0,0,0,Upper East Side
3297,8950,2.0,2,2002,2,7.0,105,0,0,0,0,0,0,0,0,Chelsea
3298,2595,2.0,1,600,8,2.0,91,0,0,1,0,1,1,0,1,Upper East Side
3299,1700,1.0,1,780,3,2.0,90,0,0,0,0,0,0,0,0,Washington Heights
3300,2495,0.0,1,484,5,11.0,56,0,0,1,1,0,0,1,1,Midtown East
3301,4595,1.0,1,750,3,5.0,96,0,0,0,0,0,0,0,0,Greenwich Village
3302,3589,1.0,1,964,5,5.0,101,0,1,1,1,1,1,0,1,Upper East Side
3303,3250,1.0,1,700,8,6.0,15,0,1,1,0,1,1,0,0,Midtown East
3304,5995,1.0,1,1100,3,4.0,105,0,1,0,1,1,0,0,0,Chelsea
3305,7509,2.0,2,1109,2,39.0,16,1,0,1,0,0,1,0,0,Flatiron
3306,3200,0.0,1,541,2,2.0,105,0,1,0,1,1,0,0,0,Chelsea
3307,4390,1.0,1,885,2,37.0,9,0,0,0,0,0,0,0,0,Midtown West
